k,Up_est,Up_low,Up_up,Up_true,SOC_est,SOC_low,SOC_up,SOC_true,Vol,y_est,y_low,y_up,y_true
1225,0.0144283,nan,nan,0.0142844,-5.554,nan,nan,0.710262,3.80037,534.126,nan,nan,3.80283
1226,0.014447,nan,nan,0.0142978,-5.554,nan,nan,0.71014,3.80048,534.088,nan,nan,3.80437
1227,0.0144649,nan,nan,0.0142325,-5.554,nan,nan,0.709984,3.76332,629.66,nan,nan,3.76701
1228,0.0149744,nan,nan,0.0147043,-5.55406,nan,nan,0.70992,3.76258,708.026,nan,nan,3.76598
1229,0.0154671,nan,nan,0.0151673,-5.55411,nan,nan,0.709708,3.76133,772.32,nan,nan,3.76651
1230,0.0159437,nan,nan,0.0157457,-5.55414,nan,nan,0.709484,3.76084,825.04,nan,nan,3.76628
1231,0.0164048,nan,nan,0.0162709,-5.55418,nan,nan,0.709266,3.75997,868.302,nan,nan,3.76512
1232,0.0168509,nan,nan,0.0167851,-5.5542,nan,nan,0.709129,3.75949,903.739,nan,nan,3.76315
1233,0.0172822,nan,nan,0.0171939,-5.55422,nan,nan,0.709003,3.75873,932.762,nan,nan,3.76381
1234,0.0176992,nan,nan,0.0175406,-5.55424,nan,nan,0.708904,3.75812,956.557,nan,nan,3.76323
1235,0.0181025,nan,nan,0.0179734,-5.55425,nan,nan,0.708829,3.75748,976.068,nan,nan,3.76259
1236,0.0184926,nan,nan,0.0183888,-5.55426,nan,nan,0.708665,3.75711,992.099,nan,nan,3.76201
1237,0.0188701,nan,nan,0.0188084,-5.55427,nan,nan,0.708444,3.75666,1005.21,nan,nan,3.76178
1238,0.019235,nan,nan,0.0191156,-5.55428,nan,nan,0.708288,3.75594,1015.96,nan,nan,3.76088
1239,0.019588,nan,nan,0.0193901,-5.55429,nan,nan,0.708232,3.86613,738.067,nan,nan,3.8691
1240,0.018454,nan,nan,0.0181746,-5.55412,nan,nan,0.708237,3.86855,510.193,nan,nan,3.86891
1241,0.017357,nan,nan,0.0171313,-5.55399,nan,nan,0.708379,3.87032,323.452,nan,nan,3.87013
1242,0.0162961,nan,nan,0.0160453,-5.55388,nan,nan,0.708374,3.8719,170.345,nan,nan,3.87121
1243,0.0152698,nan,nan,0.0150447,-5.55378,nan,nan,0.708401,3.87321,44.8715,nan,nan,3.87319
1244,0.0142774,nan,nan,0.0140737,-5.55371,nan,nan,0.708378,3.87479,-58.0249,nan,nan,3.8738
1245,0.0133173,nan,nan,0.0131098,-5.55365,nan,nan,0.708437,3.87623,-142.416,nan,nan,3.87442
1246,0.0123885,nan,nan,0.0121729,-5.5536,nan,nan,0.708488,3.8768,-211.534,nan,nan,3.87671
1247,0.0114905,nan,nan,0.0112531,-5.55356,nan,nan,0.708538,3.84127,-172.785,nan,nan,3.84103
1248,0.0111138,nan,nan,0.0109276,-5.55358,nan,nan,0.708476,3.84165,-140.982,nan,nan,3.84085
1249,0.0107495,nan,nan,0.0106403,-5.5536,nan,nan,0.708558,3.84162,-114.904,nan,nan,3.84242
1250,0.0103971,nan,nan,0.0102204,-5.55361,nan,nan,0.708636,3.84209,-93.5203,nan,nan,3.84134
1251,0.0100563,nan,nan,0.00992209,-5.55363,nan,nan,0.708732,3.84225,-75.9864,nan,nan,3.84323
1252,0.00972659,nan,nan,0.00960092,-5.55364,nan,nan,0.708642,3.84249,-61.6093,nan,nan,3.84287
1253,0.00940773,nan,nan,0.00931774,-5.55365,nan,nan,0.708631,3.84289,-49.8206,nan,nan,3.8426
1254,0.00909933,nan,nan,0.00896762,-5.55365,nan,nan,0.708648,3.84295,-40.1543,nan,nan,3.84303
1255,0.00880103,nan,nan,0.00877053,-5.55366,nan,nan,0.708618,3.84326,-32.2284,nan,nan,3.84281
1256,0.00851252,nan,nan,0.00853533,-5.55366,nan,nan,0.708686,3.84356,-25.7295,nan,nan,3.84461
1257,0.00823347,nan,nan,0.00821367,-5.55367,nan,nan,0.708681,3.8439,-20.4007,nan,nan,3.84461
1258,0.00796356,nan,nan,0.0079582,-5.55367,nan,nan,0.708689,3.84412,-16.0314,nan,nan,3.84402
1259,0.0077025,nan,nan,0.00762196,-5.55367,nan,nan,0.708736,3.84413,-12.4487,nan,nan,3.84561
1260,0.00745,nan,nan,0.00736267,-5.55368,nan,nan,0.708804,3.84455,-9.51109,nan,nan,3.84473
1261,0.00720578,nan,nan,0.00707075,-5.55368,nan,nan,0.708885,3.84473,-7.10237,nan,nan,3.84528
1262,0.00696957,nan,nan,0.00674183,-5.55368,nan,nan,0.70892,3.80926,90.2936,nan,nan,3.80938
1263,0.00723278,nan,nan,0.00709826,-5.55374,nan,nan,0.708834,3.80787,170.227,nan,nan,3.80886
1264,0.00748755,nan,nan,0.00733769,-5.55378,nan,nan,0.708778,3.80749,235.74,nan,nan,3.80931
1265,0.00773378,nan,nan,0.00761349,-5.55382,nan,nan,0.708807,3.80685,289.461,nan,nan,3.8084
1266,0.00797194,nan,nan,0.00789157,-5.55386,nan,nan,0.708682,3.80612,333.511,nan,nan,3.80778
1267,0.0082023,nan,nan,0.00807718,-5.55388,nan,nan,0.708678,3.80599,369.631,nan,nan,3.80915
1268,0.0084251,nan,nan,0.00822282,-5.5539,nan,nan,0.708675,3.80538,399.247,nan,nan,3.80797
1269,0.0086406,nan,nan,0.00849639,-5.55392,nan,nan,0.708651,3.8049,423.566,nan,nan,3.80693
1270,0.00884921,nan,nan,0.00872115,-5.55394,nan,nan,0.708654,3.80455,443.437,nan,nan,3.80718
1271,0.00905062,nan,nan,0.0089662,-5.55395,nan,nan,0.70854,3.8041,459.799,nan,nan,3.80707
1272,0.00924579,nan,nan,0.00924212,-5.55396,nan,nan,0.708455,3.80397,473.18,nan,nan,3.80794
1273,0.00943438,nan,nan,0.00943139,-5.55397,nan,nan,0.708472,3.80375,484.152,nan,nan,3.80716
1274,0.00961679,nan,nan,0.00957891,-5.55397,nan,nan,0.708392,3.80363,493.113,nan,nan,3.80575
1275,0.00979304,nan,nan,0.0097151,-5.55398,nan,nan,0.708394,3.80294,500.496,nan,nan,3.80723
1276,0.00996369,nan,nan,0.00991372,-5.55398,nan,nan,0.708344,3.8029,506.548,nan,nan,3.80562
1277,0.0101288,nan,nan,0.010039,-5.55399,nan,nan,0.70835,3.80254,511.511,nan,nan,3.80678
1278,0.0102884,nan,nan,0.0101586,-5.55399,nan,nan,0.708265,3.80227,515.545,nan,nan,3.80628
1279,0.0104426,nan,nan,0.0103966,-5.55399,nan,nan,0.708205,3.80208,518.922,nan,nan,3.80635
1280,0.0105922,nan,nan,0.0105255,-5.55399,nan,nan,0.708145,3.80185,521.622,nan,nan,3.80619
1281,0.0107364,nan,nan,0.0106438,-5.55399,nan,nan,0.707998,3.80156,523.904,nan,nan,3.80464
1282,0.0108763,nan,nan,0.0108487,-5.554,nan,nan,0.70789,3.80138,525.741,nan,nan,3.80468
1283,0.0110115,nan,nan,0.0109981,-5.554,nan,nan,0.707812,3.80127,527.282,nan,nan,3.80494
1284,0.0111424,nan,nan,0.0110992,-5.554,nan,nan,0.707739,3.80068,528.511,nan,nan,3.80416
1285,0.0112688,nan,nan,0.0111601,-5.554,nan,nan,0.707736,3.80076,529.552,nan,nan,3.80409
1286,0.0113912,nan,nan,0.0112253,-5.554,nan,nan,0.707694,3.8008,530.338,nan,nan,3.80481
1287,0.0115093,nan,nan,0.0114327,-5.554,nan,nan,0.707529,3.80052,531.05,nan,nan,3.80295
1288,0.0116239,nan,nan,0.011569,-5.554,nan,nan,0.707396,3.80041,531.6,nan,nan,3.80353
1289,0.0117345,nan,nan,0.01172,-5.554,nan,nan,0.707259,3.80022,532.12,nan,nan,3.80236
1290,0.0118419,nan,nan,0.0117951,-5.554,nan,nan,0.707229,3.79991,532.443,nan,nan,3.80239
1291,0.0119452,nan,nan,0.0118886,-5.554,nan,nan,0.707067,3.79957,532.811,nan,nan,3.80307
1292,0.0120456,nan,nan,0.0119994,-5.554,nan,nan,0.706924,3.79956,533.043,nan,nan,3.80225
1293,0.0121424,nan,nan,0.0120772,-5.554,nan,nan,0.706946,3.79939,533.234,nan,nan,3.80346
1294,0.012236,nan,nan,0.0120785,-5.554,nan,nan,0.706942,3.79916,533.391,nan,nan,3.80198
1295,0.0123266,nan,nan,0.012205,-5.554,nan,nan,0.706877,3.7989,533.519,nan,nan,3.80302
1296,0.0124142,nan,nan,0.0123584,-5.554,nan,nan,0.706902,3.79874,533.658,nan,nan,3.80213
1297,0.0124991,nan,nan,0.0125345,-5.554,nan,nan,0.70682,3.79875,533.704,nan,nan,3.80283
1298,0.0125808,nan,nan,0.0126806,-5.554,nan,nan,0.706798,3.54456,1202.57,nan,nan,3.54966
1299,0.0161019,nan,nan,0.0161403,-5.5544,nan,nan,0.706176,3.53683,1751.6,nan,nan,3.54651
1300,0.019507,nan,nan,0.0194779,-5.55473,nan,nan,0.705588,3.53118,2202.13,nan,nan,3.54177
1301,0.0228008,nan,nan,0.0227542,-5.55499,nan,nan,0.704985,3.52707,2571.76,nan,nan,3.53875
1302,0.0259868,nan,nan,0.0259122,-5.55521,nan,nan,0.704485,3.52306,2874.95,nan,nan,3.53461
1303,0.0290684,nan,nan,0.0290916,-5.55539,nan,nan,0.703908,3.51958,3123.64,nan,nan,3.53183
1304,0.0320491,nan,nan,0.0321595,-5.55554,nan,nan,0.703266,3.51639,3327.55,nan,nan,3.5277
1305,0.0349319,nan,nan,0.0350758,-5.55566,nan,nan,0.70269,3.51324,3494.76,nan,nan,3.52469
1306,0.0377202,nan,nan,0.03782,-5.55576,nan,nan,0.702114,3.62012,3344.07,nan,nan,3.62927
1307,0.038942,nan,nan,0.0390591,-5.55567,nan,nan,0.701717,3.61961,3220.58,nan,nan,3.62707
1308,0.0401244,nan,nan,0.0402853,-5.5556,nan,nan,0.70142,3.61905,3119.27,nan,nan,3.62445
1309,0.0412674,nan,nan,0.0413985,-5.55554,nan,nan,0.701124,3.61828,3036.26,nan,nan,3.62481
1310,0.0423731,nan,nan,0.0424773,-5.55549,nan,nan,0.700717,3.61758,2968.18,nan,nan,3.62261
1311,0.0434424,nan,nan,0.0435665,-5.55545,nan,nan,0.700295,3.6168,2912.41,nan,nan,3.62044
1312,0.0444768,nan,nan,0.0446199,-5.55542,nan,nan,0.699917,3.6161,2866.84,nan,nan,3.62023
1313,0.045478,nan,nan,0.045648,-5.55539,nan,nan,0.699625,3.61505,2829.27,nan,nan,3.61848
1314,0.0464453,nan,nan,0.0465481,-5.55537,nan,nan,0.69932,3.61448,2798.58,nan,nan,3.61613
1315,0.0473815,nan,nan,0.0474403,-5.55535,nan,nan,0.698972,3.61402,2773.31,nan,nan,3.61523
1316,0.0482864,nan,nan,0.0483412,-5.55533,nan,nan,0.698682,3.61304,2752.67,nan,nan,3.61421
1317,0.049162,nan,nan,0.0491682,-5.55532,nan,nan,0.698352,3.61215,2735.71,nan,nan,3.61404
1318,0.0500088,nan,nan,0.0499544,-5.55531,nan,nan,0.698057,3.61172,2721.85,nan,nan,3.61145
1319,0.0508279,nan,nan,0.0508118,-5.5553,nan,nan,0.697617,3.61064,2710.41,nan,nan,3.61045
1320,0.0516198,nan,nan,0.0516222,-5.5553,nan,nan,0.697212,3.61004,2701.07,nan,nan,3.61038
1321,0.052386,nan,nan,0.0524227,-5.55529,nan,nan,0.696939,3.60967,2693.38,nan,nan,3.60888
1322,0.0531268,nan,nan,0.0532375,-5.55529,nan,nan,0.696651,3.60874,2687.11,nan,nan,3.60767
1323,0.0538436,nan,nan,0.0539466,-5.55528,nan,nan,0.696253,3.60829,2681.86,nan,nan,3.60572
1324,0.0545363,nan,nan,0.0547357,-5.55528,nan,nan,0.695929,3.60738,2677.67,nan,nan,3.60542
1325,0.0552068,nan,nan,0.0553065,-5.55528,nan,nan,0.695563,3.60707,2674.26,nan,nan,3.60415
1326,0.0558556,nan,nan,0.0559393,-5.55527,nan,nan,0.695118,3.60668,2670.95,nan,nan,3.60423
1327,0.0564804,nan,nan,0.0565165,-5.55527,nan,nan,0.694814,3.60594,2668.61,nan,nan,3.60352
1328,0.0570866,nan,nan,0.0571149,-5.55527,nan,nan,0.694483,3.60496,2666.77,nan,nan,3.60218
