k,Up_est,Up_low,Up_up,Up_true,SOC_est,SOC_low,SOC_up,SOC_true,Vol,y_est,y_low,y_up,y_true
1299,0.0161019,0.0151336,0.0170702,0.0160201,-5.5544,-6.20474,-4.90406,0.703892,3.54462,1751.83,-4.9688e+06,4.9723e+06,3.54462
1300,0.019507,0.0185387,0.0204753,0.0194451,-5.55473,-6.20556,-4.90389,0.703323,3.54062,2202.32,-4.97358e+06,4.97798e+06,3.54062
1301,0.0228008,0.0218325,0.0237691,0.02276,-5.55499,-6.20633,-4.90366,0.702831,3.53579,2571.92,-4.97818e+06,4.98332e+06,3.53579
1302,0.0259868,0.0250185,0.0269551,0.0258544,-5.55521,-6.20705,-4.90338,0.702206,3.53223,2875.08,-4.98265e+06,4.9884e+06,3.53223
1303,0.0290684,0.0281001,0.0300367,0.0289091,-5.55539,-6.20773,-4.90306,0.701745,3.52955,3123.75,-4.987e+06,4.99325e+06,3.52955
1304,0.0320491,0.0310808,0.0330174,0.0319525,-5.55554,-6.20838,-4.9027,0.701197,3.5261,3327.64,-4.99126e+06,4.99791e+06,3.5261
1305,0.0349319,0.0339636,0.0359002,0.0349089,-5.55566,-6.209,-4.90233,0.700603,3.52134,3494.83,-4.99544e+06,5.00243e+06,3.52134
1306,0.0377202,0.0367519,0.0386885,0.0376142,-5.55576,-6.2096,-4.90192,0.699978,3.62634,3344,-4.99894e+06,5.00563e+06,3.62634
1307,0.038942,0.0379737,0.0399103,0.0387406,-5.55567,-6.21001,-4.90134,0.699646,3.62444,3220.53,-5.0025e+06,5.00894e+06,3.62444
1308,0.0401244,0.0391561,0.0410927,0.0400007,-5.5556,-6.21044,-4.90076,0.699335,3.62284,3119.22,-5.00611e+06,5.01235e+06,3.62284
1309,0.0412674,0.0402991,0.0422357,0.0411401,-5.55554,-6.21088,-4.9002,0.698998,3.62208,3036.22,-5.00976e+06,5.01583e+06,3.62208
1310,0.0423731,0.0414048,0.0433414,0.0421648,-5.55549,-6.21133,-4.89965,0.698659,3.62039,2968.15,-5.01344e+06,5.01938e+06,3.62039
1311,0.0434424,0.0424741,0.0444107,0.0431475,-5.55545,-6.21179,-4.89911,0.698282,3.62017,2912.39,-5.01714e+06,5.02297e+06,3.62017
1312,0.0444768,0.0435085,0.0454451,0.0441171,-5.55542,-6.21225,-4.89858,0.697935,3.61845,2866.82,-5.02087e+06,5.0266e+06,3.61845
1313,0.045478,0.0445097,0.0464463,0.0452079,-5.55539,-6.21273,-4.89805,0.697642,3.61725,2829.25,-5.02461e+06,5.03027e+06,3.61725
1314,0.0464453,0.045477,0.0474136,0.046241,-5.55537,-6.2132,-4.89753,0.697241,3.61521,2798.56,-5.02837e+06,5.03397e+06,3.61521
1315,0.0473815,0.0464132,0.0483498,0.0471334,-5.55535,-6.21369,-4.89701,0.69693,3.61341,2773.3,-5.03214e+06,5.03769e+06,3.61341
1316,0.0482864,0.0473181,0.0492547,0.0480592,-5.55533,-6.21417,-4.8965,0.696602,3.61211,2752.66,-5.03592e+06,5.04143e+06,3.61211
1317,0.049162,0.0481937,0.0501303,0.0489813,-5.55532,-6.21466,-4.89598,0.696162,3.61182,2735.71,-5.03971e+06,5.04518e+06,3.61182
1318,0.0500088,0.0490405,0.0509771,0.0497936,-5.55531,-6.21515,-4.89547,0.695802,3.60998,2721.84,-5.0435e+06,5.04895e+06,3.60998
1319,0.0508279,0.0498596,0.0517962,0.0505702,-5.5553,-6.21564,-4.89497,0.695396,3.60868,2710.41,-5.0473e+06,5.05272e+06,3.60868
1320,0.0516198,0.0506515,0.0525881,0.0514696,-5.5553,-6.21613,-4.89446,0.694977,3.60847,2701.07,-5.05111e+06,5.05651e+06,3.60847
1321,0.052386,0.0514177,0.0533543,0.0522717,-5.55529,-6.21663,-4.89395,0.694629,3.60635,2693.37,-5.05491e+06,5.0603e+06,3.60635
1322,0.0531268,0.0521585,0.0540951,0.0529998,-5.55529,-6.21712,-4.89345,0.694224,3.60599,2687.1,-5.05872e+06,5.0641e+06,3.60599
1323,0.0538436,0.0528753,0.0548119,0.0536623,-5.55528,-6.21762,-4.89295,0.693933,3.60418,2681.86,-5.06254e+06,5.0679e+06,3.60418
1324,0.0545363,0.053568,0.0555046,0.0543975,-5.55528,-6.21812,-4.89244,0.693552,3.60272,2677.66,-5.06635e+06,5.07171e+06,3.60272
1325,0.0552068,0.0542385,0.0561751,0.055138,-5.55528,-6.21861,-4.89194,0.693301,3.60228,2674.26,-5.07017e+06,5.07551e+06,3.60228
1326,0.0558556,0.0548873,0.0568239,0.0557969,-5.55527,-6.21911,-4.89144,0.693012,3.60263,2670.95,-5.07398e+06,5.07932e+06,3.60263
1327,0.0564804,0.0555121,0.0574487,0.0563878,-5.55527,-6.21961,-4.89094,0.692693,3.60048,2668.61,-5.0778e+06,5.08314e+06,3.60048
1328,0.0570866,0.0561183,0.0580549,0.0569799,-5.55527,-6.22011,-4.89043,0.692296,3.59982,2666.77,-5.08162e+06,5.08695e+06,3.59982
1329,0.0576734,0.0567051,0.0586417,0.0575638,-5.55527,-6.22061,-4.88993,0.691869,3.59844,2665.29,-5.08544e+06,5.09077e+06,3.59844
1330,0.0582411,0.0572728,0.0592094,0.0580845,-5.55527,-6.22111,-4.88943,0.691565,3.85083,1993.49,-5.0878e+06,5.09178e+06,3.85083
1331,0.0553484,0.0543801,0.0563167,0.0552357,-5.55487,-6.22121,-4.88853,0.691755,3.85235,1443.33,-5.09041e+06,5.0933e+06,3.85235
1332,0.0525505,0.0515822,0.0535188,0.0523853,-5.55454,-6.22138,-4.88771,0.691809,3.85517,992.631,-5.09324e+06,5.09523e+06,3.85517
1333,0.0498443,0.048876,0.0508126,0.0497738,-5.55427,-6.22161,-4.88694,0.692011,3.85832,623.349,-5.09625e+06,5.0975e+06,3.85832
1334,0.0472269,0.0462586,0.0481952,0.047189,-5.55405,-6.22189,-4.88622,0.692135,3.8621,320.766,-5.0994e+06,5.10004e+06,3.8621
1335,0.0446954,0.0437271,0.0456637,0.0447565,-5.55387,-6.22221,-4.88554,0.692203,3.8644,72.7118,-5.10267e+06,5.10282e+06,3.8644
1336,0.0422466,0.0412783,0.0432149,0.0422322,-5.55373,-6.22256,-4.88489,0.692435,3.86633,-130.57,-5.10604e+06,5.10578e+06,3.86633
1337,0.0398782,0.0389099,0.0408465,0.0399292,-5.55361,-6.22294,-4.88427,0.692518,3.86854,-297.235,-5.10949e+06,5.10889e+06,3.86854
1338,0.0375873,0.036619,0.0385556,0.0376219,-5.55351,-6.22334,-4.88367,0.692744,3.72674,-52.1112,-5.11385e+06,5.11374e+06,3.72674
1339,0.0373386,0.0363703,0.0383069,0.0373817,-5.55365,-6.22399,-4.88332,0.692622,3.72689,148.901,-5.11811e+06,5.11841e+06,3.72689
1340,0.0370981,0.0361298,0.0380664,0.037197,-5.55377,-6.22461,-4.88294,0.69254,3.72869,313.764,-5.12229e+06,5.12292e+06,3.72869
1341,0.0368654,0.0358971,0.0378337,0.0370479,-5.55387,-6.22521,-4.88253,0.692305,3.72724,449.005,-5.12641e+06,5.12731e+06,3.72724
1342,0.0366406,0.0356723,0.0376089,0.0368963,-5.55395,-6.22579,-4.88211,0.692247,3.72766,559.913,-5.13048e+06,5.1316e+06,3.72766
1343,0.0364231,0.0354548,0.0373914,0.0366346,-5.55402,-6.22635,-4.88168,0.69203,3.72817,650.828,-5.1345e+06,5.1358e+06,3.72817
1344,0.0362126,0.0352443,0.0371809,0.0363585,-5.55407,-6.22691,-4.88123,0.691946,3.72725,725.378,-5.13848e+06,5.13993e+06,3.72725
1345,0.036009,0.0350407,0.0369773,0.0361283,-5.55412,-6.22745,-4.88078,0.691848,3.7276,786.544,-5.14244e+06,5.14401e+06,3.7276
1346,0.0358122,0.0348439,0.0367805,0.0360127,-5.55415,-6.22799,-4.88032,0.691804,3.7278,836.663,-5.14637e+06,5.14804e+06,3.7278
1347,0.0356217,0.0346534,0.03659,0.0358127,-5.55418,-6.22852,-4.87984,0.691568,3.7285,877.793,-5.15028e+06,5.15204e+06,3.7285
1348,0.0354376,0.0344693,0.0364059,0.0357075,-5.55421,-6.22904,-4.87937,0.691468,3.72751,911.483,-5.15418e+06,5.156e+06,3.72751
1349,0.0352594,0.0342911,0.0362277,0.0355463,-5.55423,-6.22956,-4.87889,0.691315,3.72784,939.14,-5.15806e+06,5.15994e+06,3.72784
1350,0.0350872,0.0341189,0.0360555,0.0352683,-5.55424,-6.23008,-4.87841,0.691166,3.7275,961.783,-5.16193e+06,5.16385e+06,3.7275
1351,0.0349205,0.0339522,0.0358888,0.0351006,-5.55426,-6.23059,-4.87792,0.691097,3.7289,980.382,-5.16579e+06,5.16775e+06,3.7289
1352,0.0347594,0.0337911,0.0357277,0.0349991,-5.55427,-6.2311,-4.87743,0.691054,3.72901,995.597,-5.16964e+06,5.17163e+06,3.72901
1353,0.0346034,0.0336351,0.0355717,0.034871,-5.55428,-6.23161,-4.87694,0.690979,3.72862,1008.07,-5.17349e+06,5.17551e+06,3.72862
1354,0.0344526,0.0334843,0.0354209,0.0346562,-5.55428,-6.23212,-4.87645,0.690837,3.72948,1018.27,-5.17733e+06,5.17937e+06,3.72948
1355,0.0343065,0.0333382,0.0352748,0.0345861,-5.55429,-6.23263,-4.87595,0.690682,3.72783,1026.69,-5.18117e+06,5.18322e+06,3.72783
1356,0.0341655,0.0331972,0.0351338,0.0344102,-5.5543,-6.23313,-4.87546,0.690633,3.72943,1033.57,-5.18501e+06,5.18707e+06,3.72943
1357,0.034029,0.0330607,0.0349973,0.0342283,-5.5543,-6.23364,-4.87496,0.690543,3.72895,1039.24,-5.18884e+06,5.19092e+06,3.72895
1358,0.0338972,0.0329289,0.0348655,0.0341247,-5.5543,-6.23414,-4.87447,0.690442,3.72905,1043.85,-5.19267e+06,5.19476e+06,3.72905
1359,0.0337694,0.0328011,0.0347377,0.0339845,-5.55431,-6.23464,-4.87397,0.690219,3.72891,1047.67,-5.1965e+06,5.19859e+06,3.72891
1360,0.0336461,0.0326778,0.0346144,0.0339466,-5.55431,-6.23514,-4.87347,0.690084,3.72792,1050.8,-5.20032e+06,5.20243e+06,3.72792
1361,0.0335268,0.0325585,0.0344951,0.0338062,-5.55431,-6.23565,-4.87297,0.690032,3.72886,1053.37,-5.20415e+06,5.20626e+06,3.72886
1362,0.0334114,0.0324431,0.0343797,0.0335993,-5.55431,-6.23615,-4.87247,0.689914,3.72896,1055.47,-5.20797e+06,5.21009e+06,3.72896
1363,0.0332998,0.0323315,0.0342681,0.0334273,-5.55431,-6.23665,-4.87198,0.689738,3.72856,1057.13,-5.2118e+06,5.21391e+06,3.72856
1364,0.0331915,0.0322232,0.0341598,0.0332784,-5.55431,-6.23715,-4.87148,0.689549,3.72957,1058.56,-5.21562e+06,5.21774e+06,3.72957
1365,0.0330871,0.0321188,0.0340554,0.0332216,-5.55431,-6.23765,-4.87098,0.689428,3.72856,1059.69,-5.21944e+06,5.22156e+06,3.72856
1366,0.0329859,0.0320176,0.0339542,0.0330784,-5.55431,-6.23815,-4.87048,0.689253,3.72847,1060.62,-5.22327e+06,5.22539e+06,3.72847
1367,0.0328881,0.0319198,0.0338564,0.0330485,-5.55432,-6.23865,-4.86998,0.689032,3.72781,1061.42,-5.22709e+06,5.22921e+06,3.72781
1368,0.0327936,0.0318253,0.0337619,0.0328489,-5.55432,-6.23915,-4.86948,0.688858,3.72772,1062.04,-5.23091e+06,5.23303e+06,3.72772
1369,0.0327021,0.0317338,0.0336704,0.0327002,-5.55432,-6.23965,-4.86898,0.688621,3.94396,489.058,-5.23342e+06,5.2344e+06,3.94396
1370,0.0296631,0.0286948,0.0306314,0.0295867,-5.55397,-6.23981,-4.86814,0.688948,3.94836,19.6138,-5.23616e+06,5.2362e+06,3.94836
1371,0.0267232,0.0257549,0.0276915,0.0266045,-5.55369,-6.24003,-4.86736,0.68922,3.95204,-365.04,-5.2391e+06,5.23837e+06,3.95204
1372,0.0238797,0.0229114,0.024848,0.0238467,-5.55347,-6.2403,-4.86663,0.689542,3.95437,-680.162,-5.24219e+06,5.24083e+06,3.95437
1373,0.0211299,0.0201616,0.0220982,0.021108,-5.55328,-6.24061,-4.86594,0.689802,3.9566,-938.505,-5.24541e+06,5.24353e+06,3.9566
1374,0.0184699,0.0175016,0.0194382,0.0184243,-5.55312,-6.24096,-4.86529,0.690109,3.95999,-1150.2,-5.24874e+06,5.24644e+06,3.95999
1375,0.0158975,0.0149292,0.0168658,0.0157553,-5.553,-6.24133,-4.86466,0.690348,3.96277,-1323.76,-5.25215e+06,5.2495e+06,3.96277
1376,0.0134092,0.0124409,0.0143775,0.0132781,-5.55289,-6.24173,-4.86406,0.690708,3.96615,-1466.05,-5.25564e+06,5.25271e+06,3.96615
1377,0.0110025,0.0100342,0.0119708,0.0108963,-5.55281,-6.24214,-4.86347,0.690932,3.82534,-1201.64,-5.26006e+06,5.25766e+06,3.82534
1378,0.0106419,0.00967355,0.0116102,0.0105596,-5.55297,-6.2428,-4.86313,0.690933,3.82585,-984.781,-5.26438e+06,5.26241e+06,3.82585
1379,0.010293,0.00932469,0.0112613,0.0102976,-5.5531,-6.24343,-4.86276,0.690897,3.82456,-806.905,-5.26861e+06,5.26699e+06,3.82456
1380,0.00995557,0.00898727,0.0109239,0.00987787,-5.5532,-6.24404,-4.86236,0.690967,3.82621,-661.013,-5.27276e+06,5.27144e+06,3.82621
1381,0.0096292,0.0086609,0.0105975,0.00961246,-5.55329,-6.24463,-4.86195,0.690902,3.82488,-541.36,-5.27685e+06,5.27577e+06,3.82488
1382,0.00931354,0.00834524,0.0102818,0.00925039,-5.55336,-6.2452,-4.86152,0.690898,3.82677,-443.232,-5.2809e+06,5.28001e+06,3.82677
1383,0.00900823,0.00803992,0.00997653,0.00902888,-5.55342,-6.24576,-4.86108,0.690838,3.82586,-362.759,-5.2849e+06,5.28417e+06,3.82586
1384,0.00871292,0.00774462,0.00968122,0.00879735,-5.55347,-6.2463,-4.86063,0.690886,3.82625,-296.767,-5.28887e+06,5.28828e+06,3.82625
1385,0.00842729,0.00745899,0.0093956,0.00860562,-5.55351,-6.24684,-4.86017,0.690829,3.8269,-242.652,-5.29281e+06,5.29233e+06,3.8269
1386,0.00815103,0.00718273,0.00911934,0.00827946,-5.55354,-6.24738,-4.8597,0.69073,3.82686,-198.276,-5.29673e+06,5.29634e+06,3.82686
1387,0.00788383,0.00691553,0.00885213,0.00806135,-5.55356,-6.2479,-4.85923,0.690673,3.82627,-161.854,-5.30063e+06,5.30031e+06,3.82627
1388,0.00762556,0.00665726,0.00859387,0.00771649,-5.55359,-6.24842,-4.85875,0.690687,3.82768,-132.022,-5.30452e+06,5.30426e+06,3.82768
1389,0.00737559,0.00640729,0.00834389,0.0073923,-5.5536,-6.24894,-4.85827,0.690759,3.82848,-107.561,-5.30839e+06,5.30818e+06,3.82848
1390,0.00713381,0.0061655,0.00810211,0.00713802,-5.55362,-6.24946,-4.85778,0.690714,3.82857,-87.5031,-5.31226e+06,5.31208e+06,3.82857
1391,0.00689995,0.00593165,0.00786825,0.0069801,-5.55363,-6.24997,-4.85729,0.690656,3.82784,-71.0565,-5.31611e+06,5.31597e+06,3.82784
1392,0.00667376,0.00570546,0.00764206,0.00681969,-5.55364,-6.25048,-4.8568,0.69069,3.82822,-57.5709,-5.31996e+06,5.31985e+06,3.82822
1393,0.00645499,0.00548669,0.00742329,0.0066238,-5.55365,-6.25099,-4.85631,0.690684,3.8296,-46.5132,-5.32381e+06,5.32371e+06,3.8296
1394,0.00624339,0.00527509,0.00721169,0.00640114,-5.55366,-6.25149,-4.85582,0.690704,3.82972,-37.4464,-5.32764e+06,5.32757e+06,3.82972
1395,0.00603872,0.00507042,0.00700703,0.00617672,-5.55366,-6.252,-4.85532,0.690724,3.82941,-30.012,-5.33148e+06,5.33142e+06,3.82941
1396,0.00584077,0.00487247,0.00680907,0.00596164,-5.55367,-6.2525,-4.85483,0.690763,3.82837,-23.9162,-5.33531e+06,5.33526e+06,3.82837
1397,0.00564931,0.004681,0.00661761,0.00572992,-5.55367,-6.25301,-4.85433,0.690821,3.83054,-18.9179,-5.33914e+06,5.3391e+06,3.83054
1398,0.00546412,0.00449582,0.00643242,0.00547486,-5.55367,-6.25351,-4.85384,0.690914,3.83004,-14.7851,-5.34297e+06,5.34294e+06,3.83004
1399,0.00528518,0.00431688,0.00625348,0.00531234,-5.55367,-6.25401,-4.85334,0.690835,3.83069,-11.4309,-5.34679e+06,5.34677e+06,3.83069
1400,0.00511193,0.00414363,0.00608023,0.00515551,-5.55368,-6.25451,-4.85284,0.690869,3.83077,-8.68058,-5.35062e+06,5.3506e+06,3.83077
1401,0.00494436,0.00397606,0.00591266,0.00508391,-5.55368,-6.25501,-4.85234,0.690834,3.8296,-6.42553,-5.35444e+06,5.35442e+06,3.8296
1402,0.00478228,0.00381398,0.00575059,0.00491332,-5.55368,-6.25552,-4.85184,0.690763,3.82996,-4.57647,-5.35826e+06,5.35825e+06,3.82996
1403,0.00462552,0.00365722,0.00559382,0.00470994,-5.55368,-6.25602,-4.85134,0.69071,3.83085,-3.06028,-5.36208e+06,5.36207e+06,3.83085
1404,0.0044739,0.0035056,0.0054422,0.00460496,-5.55368,-6.25652,-4.85084,0.690728,3.83135,-1.81712,-5.3659e+06,5.3659e+06,3.83135
1405,0.00432724,0.00335894,0.00529555,0.00451652,-5.55368,-6.25702,-4.85035,0.690772,3.8302,-0.79783,-5.36972e+06,5.36972e+06,3.8302
1406,0.0041854,0.0032171,0.0051537,0.00439346,-5.55368,-6.25752,-4.84985,0.690696,3.83097,0.0379979,-5.37354e+06,5.37354e+06,3.83097
1407,0.0040482,0.0030799,0.00501651,0.00428345,-5.55368,-6.25802,-4.84935,0.690638,3.83173,0.723386,-5.37736e+06,5.37736e+06,3.83173
1408,0.00391551,0.00294721,0.00488381,0.00423256,-5.55368,-6.25852,-4.84885,0.690655,3.8313,1.2854,-5.38118e+06,5.38118e+06,3.8313
1409,0.00378716,0.00281886,0.00475546,0.00406983,-5.55368,-6.25902,-4.84835,0.690623,3.83034,1.74621,-5.385e+06,5.385e+06,3.83034
1410,0.00366302,0.00269472,0.00463132,0.00384079,-5.55368,-6.25952,-4.84785,0.690652,3.83041,2.12408,-5.38881e+06,5.38882e+06,3.83041
1411,0.00354295,0.00257465,0.00451125,0.00381043,-5.55368,-6.26002,-4.84735,0.690722,3.83084,2.43393,-5.39263e+06,5.39264e+06,3.83084
1412,0.00342682,0.00245852,0.00439512,0.00365084,-5.55368,-6.26052,-4.84685,0.690731,3.83152,2.68796,-5.39645e+06,5.39645e+06,3.83152
1413,0.00331449,0.00234619,0.0042828,0.00358373,-5.55368,-6.26102,-4.84635,0.690813,3.83219,2.89632,-5.40027e+06,5.40027e+06,3.83219
1414,0.00320585,0.00223755,0.00417415,0.00339973,-5.55368,-6.26152,-4.84585,0.690802,3.83206,3.06716,-5.40408e+06,5.40409e+06,3.83206
1415,0.00310077,0.00213247,0.00406907,0.00329562,-5.55369,-6.26202,-4.84535,0.690807,3.83202,3.24176,-5.4079e+06,5.40791e+06,3.83202
1416,0.00299931,0.00203101,0.00396761,0.00324452,-5.55369,-6.26252,-4.84485,0.690856,3.83307,3.35043,-5.41172e+06,5.41173e+06,3.83307
1417,0.002901,0.0019327,0.0038693,0.00305359,-5.55369,-6.26302,-4.84435,0.690822,3.8332,3.43589,-5.41554e+06,5.41554e+06,3.8332
1418,0.00280589,0.00183759,0.0037742,0.00301288,-5.55369,-6.26352,-4.84385,0.69088,3.83162,3.50961,-5.41936e+06,5.41936e+06,3.83162
1419,0.00271393,0.00174562,0.00368223,0.00284503,-5.55369,-6.26402,-4.84335,0.690874,3.8335,3.57012,-5.42317e+06,5.42318e+06,3.8335
1420,0.00262497,0.00165667,0.00359327,0.00275037,-5.55369,-6.26452,-4.84285,0.690807,3.83309,3.61975,-5.42699e+06,5.427e+06,3.83309
1421,0.00253893,0.00157063,0.00350724,0.00261263,-5.55369,-6.26502,-4.84235,0.690862,3.83371,3.66044,-5.43081e+06,5.43081e+06,3.83371
1422,0.00245572,0.00148741,0.00342402,0.0026245,-5.55369,-6.26552,-4.84185,0.690924,3.83274,3.69382,-5.43462e+06,5.43463e+06,3.83274
1423,0.00237523,0.00140692,0.00334353,0.00245069,-5.55369,-6.26602,-4.84135,0.690873,3.83218,3.72118,-5.43844e+06,5.43845e+06,3.83218
1424,0.00229738,0.00132907,0.00326568,0.00232419,-5.55369,-6.26652,-4.84085,0.690965,3.83258,3.74366,-5.44226e+06,5.44227e+06,3.83258
1425,0.00222208,0.00125378,0.00319038,0.00221031,-5.55369,-6.26702,-4.84035,0.690894,3.8337,3.76213,-5.44608e+06,5.44608e+06,3.8337
1426,0.00214925,0.00118095,0.00311755,0.00219625,-5.55369,-6.26752,-4.83985,0.690815,3.83257,3.77726,-5.44989e+06,5.4499e+06,3.83257
1427,0.00207881,0.0011105,0.00304711,0.00204158,-5.55369,-6.26802,-4.83935,0.690813,3.83255,3.78974,-5.45371e+06,5.45372e+06,3.83255
1428,0.00201068,0.00104237,0.00297898,0.00203969,-5.55369,-6.26852,-4.83885,0.690853,3.83422,3.79996,-5.45753e+06,5.45754e+06,3.83422
1429,0.00194478,0.000976473,0.00291308,0.00189802,-5.55369,-6.26902,-4.83835,0.690913,3.83315,3.80836,-5.46135e+06,5.46135e+06,3.83315
1430,0.00188104,0.000912735,0.00284934,0.0019111,-5.55369,-6.26952,-4.83785,0.690826,3.83399,3.81525,-5.46516e+06,5.46517e+06,3.83399
1431,0.00181939,0.000851086,0.00278769,0.00193568,-5.55369,-6.27002,-4.83735,0.690903,3.83359,3.82099,-5.46898e+06,5.46899e+06,3.83359
1432,0.00175976,0.000791458,0.00272806,0.00191248,-5.55369,-6.27052,-4.83685,0.690916,3.83442,3.8602,-5.4728e+06,5.47281e+06,3.83442
1433,0.00170227,0.000733963,0.00267057,0.00185386,-5.55369,-6.27102,-4.83635,0.690968,3.83363,3.85782,-5.47662e+06,5.47662e+06,3.83363
1434,0.00164648,0.000678175,0.00261478,0.0018655,-5.55369,-6.27152,-4.83585,0.690929,3.79799,99.3192,-5.48067e+06,5.48086e+06,3.79799
1435,0.00208421,0.0011159,0.00305251,0.00227073,-5.55374,-6.27208,-4.83541,0.690827,3.7974,177.591,-5.48467e+06,5.48503e+06,3.7974
1436,0.00250758,0.00153928,0.00347588,0.00260401,-5.55379,-6.27263,-4.83495,0.690729,3.79762,241.775,-5.48865e+06,5.48913e+06,3.79762
1437,0.00291708,0.00194878,0.00388538,0.00302691,-5.55383,-6.27316,-4.83449,0.690645,3.79627,294.371,-5.4926e+06,5.49319e+06,3.79627
1438,0.00331297,0.00234467,0.00428128,0.00337033,-5.55386,-6.2737,-4.83402,0.690558,3.79622,337.534,-5.49652e+06,5.4972e+06,3.79622
1439,0.00369607,0.00272776,0.00466437,0.00377296,-5.55388,-6.27422,-4.83355,0.690572,3.79474,372.995,-5.50043e+06,5.50117e+06,3.79474
1440,0.00406695,0.00309865,0.00503526,0.00416252,-5.55391,-6.27474,-4.83307,0.690557,3.79447,401.968,-5.50431e+06,5.50512e+06,3.79447
1441,0.00442515,0.00345685,0.00539345,0.00459053,-5.55392,-6.27526,-4.83259,0.69058,3.79416,425.759,-5.50819e+06,5.50904e+06,3.79416
1442,0.00477178,0.00380348,0.00574009,0.0049126,-5.55394,-6.27577,-4.8321,0.690528,3.79408,445.232,-5.51206e+06,5.51295e+06,3.79408
1443,0.00510687,0.00413857,0.00607518,0.00534275,-5.55395,-6.27629,-4.83161,0.690434,3.79353,461.198,-5.51592e+06,5.51684e+06,3.79353
1444,0.00543098,0.00446267,0.00639928,0.00574631,-5.55396,-6.27679,-4.83112,0.69035,3.79369,474.29,-5.51977e+06,5.52071e+06,3.79369
1445,0.00574446,0.00477615,0.00671276,0.00602015,-5.55397,-6.2773,-4.83063,0.690283,3.79295,485.058,-5.52361e+06,5.52458e+06,3.79295
1446,0.00604784,0.00507953,0.00701614,0.00639401,-5.55397,-6.27781,-4.83014,0.690137,3.79264,493.853,-5.52745e+06,5.52844e+06,3.79264
1447,0.00634109,0.00537279,0.00730939,0.00675411,-5.55398,-6.27831,-4.82964,0.689991,3.79183,501.064,-5.53129e+06,5.53229e+06,3.79183
1448,0.00662473,0.00565643,0.00759304,0.00694275,-5.55398,-6.27882,-4.82915,0.6899,3.79182,507.011,-5.53512e+06,5.53613e+06,3.79182
1449,0.00689925,0.00593095,0.00786756,0.00725423,-5.55399,-6.27932,-4.82865,0.689864,3.79182,511.887,-5.53895e+06,5.53998e+06,3.79182
1450,0.00716477,0.00619647,0.00813308,0.00752468,-5.55399,-6.27982,-4.82815,0.68978,3.79164,515.851,-5.54278e+06,5.54381e+06,3.79164
1451,0.00742141,0.00645311,0.00838972,0.0077426,-5.55399,-6.28033,-4.82765,0.689622,3.7908,519.135,-5.54661e+06,5.54764e+06,3.7908
1452,0.00766981,0.00670151,0.00863812,0.00795772,-5.55399,-6.28083,-4.82716,0.689506,3.79081,521.827,-5.55043e+06,5.55148e+06,3.79081
1453,0.00791007,0.00694177,0.00887838,0.00819521,-5.55399,-6.28133,-4.82666,0.689343,3.78933,524.035,-5.55426e+06,5.5553e+06,3.78933
1454,0.00814246,0.00717415,0.00911076,0.00850622,-5.554,-6.28183,-4.82616,0.68936,3.78902,525.845,-5.55808e+06,5.55913e+06,3.78902
1455,0.00836722,0.00739892,0.00933552,0.00881559,-5.554,-6.28233,-4.82566,0.689279,3.79005,527.295,-5.5619e+06,5.56296e+06,3.79005
1456,0.00858444,0.00761613,0.00955274,0.00908129,-5.554,-6.28283,-4.82516,0.689259,3.78816,528.518,-5.56572e+06,5.56678e+06,3.78816
1457,0.00879471,0.00782641,0.00976301,0.00928429,-5.554,-6.28333,-4.82466,0.68913,3.78911,529.52,-5.56954e+06,5.5706e+06,3.78911
1458,0.00899809,0.00802979,0.00996639,0.00946737,-5.554,-6.28384,-4.82416,0.689125,3.78795,530.377,-5.57336e+06,5.57443e+06,3.78795
1459,0.00919498,0.00822668,0.0101633,0.00956844,-5.554,-6.28434,-4.82366,0.68896,3.78839,531.01,-5.57718e+06,5.57825e+06,3.78839
1460,0.00938506,0.00841676,0.0103534,0.00974324,-5.554,-6.28484,-4.82316,0.688892,3.7877,531.599,-5.581e+06,5.58207e+06,3.7877
1461,0.00956926,0.00860096,0.0105376,0.00999078,-5.554,-6.28534,-4.82266,0.688904,3.78746,532.046,-5.58482e+06,5.58589e+06,3.78746
1462,0.00974725,0.00877895,0.0107156,0.010066,-5.554,-6.28584,-4.82216,0.688911,3.75154,627.989,-5.58888e+06,5.59014e+06,3.75154
1463,0.0104113,0.00944296,0.0113796,0.010723,-5.55406,-6.28639,-4.82172,0.688771,3.75099,706.687,-5.5929e+06,5.59431e+06,3.75099
1464,0.0110537,0.0100854,0.012022,0.011257,-5.5541,-6.28694,-4.82127,0.68868,3.75043,771.184,-5.59688e+06,5.59842e+06,3.75043
1465,0.0116749,0.0107066,0.0126432,0.0118758,-5.55414,-6.28748,-4.82081,0.688508,3.74833,824.07,-5.60083e+06,5.60248e+06,3.74833
1466,0.0122757,0.0113074,0.013244,0.0123888,-5.55417,-6.28801,-4.82034,0.688377,3.7496,867.469,-5.60476e+06,5.6065e+06,3.7496
1467,0.012857,0.0118887,0.0138253,0.0129449,-5.5542,-6.28854,-4.81986,0.688224,3.74778,903.019,-5.60867e+06,5.61048e+06,3.74778
1468,0.0134191,0.0124508,0.0143874,0.0135467,-5.55422,-6.28906,-4.81939,0.688095,3.74753,932.236,-5.61256e+06,5.61443e+06,3.74753
